DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
10.1111/JNC.16200,"Clinical, molecular, physiologic, and therapeutic feature of patients with CHRNA4 and CHRNB2 deficiency: A systematic review.","Abbas Jalaiei, Mohammad Reza Asadi, Yousef Daneshmandpour, Maryam Rezazadeh, Soudeh Ghafouri‐Fard",Journal of Neurochemistry,2024,"The α4β2 nAChRs are crucial ion channels that control neurotransmitter release and play a role in various physiologic and pathologic processes. CHRNA4 encodes the α4-nAChRs, while CHRNB2 encodes the β2-nAChRs. Recent studies have found different variants of α4β2-nAChRs in individuals with conditions such as AD, ADHD, ALS, PD, and brain abnormalities. We conducted a scoping review following a six-stage methodology structure and adhering to PRISMA guidelines. We systematically reviewed articles using relevant keywords up to October 2, 2023. In this summary, we cover the clinical symptoms reported, the genes and protein structure of CHRNA4 and CHRNB2, mutations in these genes, inheritance patterns, the functional impact of mutations and polymorphisms in CHRNA4 and CHRNB2, and the epidemiology of these diseases. Recent research indicates that nAChRs may play a significant role in neurodegenerative disorders, possibly impacting neuronal function through yet undiscovered regulatory pathways. Studying how nAChRs interact with disease-related aggregates in neurodegenerative conditions may lead to new treatment options for these disorders.",4741dcb0-857d-495a-8fed-f0d4b688f50e,6,154,https://pubmed.ncbi.nlm.nih.gov/39193833
10.1038/SJ.MP.4001774,"Why do young women smoke? I. Direct and interactive effects of environment, psychological characteristics and nicotinic cholinergic receptor genes.","Lior Greenbaum, Kyra Kanyas, Osnat Karni, Yifat Merbl, Tsviya Olender, Anat Horowitz, A Yakir, Doron Lancet, Edna Ben‐Asher, Bernard Lerer",Molecular Psychiatry,2006,"Despite the health hazards, cigarette smoking is disproportionately frequent among young women. A significant contribution of genetic factors to smoking phenotypes is well established. Efforts to identify susceptibility genes do not generally take into account possible interaction with environment, life experience and psychological characteristics. We recruited 501 female Israeli students aged 20-30 years, obtained comprehensive background data and details of cigarette smoking and administered a battery of psychological instruments. Smoking initiators (n=242) were divided into subgroups with high (n=127) and low (n=115) levels of nicotine dependence based on their scores on the Fagerstrom Tolerance Questionnaire and genotyped with noninitiators (n=142) for single nucleotide polymorphisms (SNPs) in 11 nicotinic cholinergic receptor genes. We found nominally significant (P<0.05) allelic and genotypic association with smoking initiation of SNP rs2072660 and multilocus haplotypes (P<0.007-0.05) in CHRNB2 and nominal (P<0.05) allelic or genotypic association of SNPs in CHRNA7 (rs1909884), CHRNA9 (rs4861065) and CHRNB3 (rs9298629) with nicotine dependence. Employing logistic regression and controlling for known risk factors, the best-fitting model for smoking initiation encompassed a 5 SNP haplotype in CHRNB2, neuroticism and novelty seeking (P=5.9 x 10(-14), Nagelkerke r(2)=0.30). For severity of nicotine dependence, two SNPs in CHRNA7 (rs1909884 and rs883473), one SNP in CHRNA5 (rs680244) and the interaction of a SNP in CHRNA7 (rs2337980) with neuroticism, were included in the model (P=2.24 x 10(-7), Nagelkerke r(2)=0.40). These findings indicate that background factors, psychological characteristics and genetic variation in nicotinic cholinergic receptors contribute independently or interactively to smoking initiation and to severity of nicotine dependence in young women.",d177407c-dcd9-4632-8da6-2b1714fe78d6,120,76,https://pubmed.ncbi.nlm.nih.gov/16314871
(missing DOI),"Association of genes coding for the α-4, α-5, β-2 and β-3 subunits of nicotinic receptors with cigarette smoking and nicotine dependence","JF Etter, JC Hoda, N Perroud, M Munafò, C Buresi…",Addictive …,2009,"We assessed whether smoking behavior was associated with nine polymorphisms in genes coding for the nicotinic receptor subunits α-4 (rs1044394, rs1044396, rs2236196 and …",0979949a-7a1a-4cf9-8826-80159ceaee2e,0,0,(missing PubMedId)
10.1038/MP.2008.141,Examination of the current top candidate genes for AD in a genome-wide association study.,"T M Feulner, Simon M. Laws, Patricia F. Friedrich, Stefan Wagenpfeil, Sebastian H. R. Wurst, Caterina Riehle, Klaus A. Kuhn, Michael Krawczak, Stefan Schreiber, Susanna Nikolaus, Hans Förstl, Alexander Kurz, Markus J. Riemenschneider",Molecular Psychiatry,2010,"With the advent of technologies that allow simultaneous genotyping of thousands of single-nucleotide polymorphisms (SNPs) across the genome, the genetic contributions to complex diseases can be explored at an unprecedented detail. This study is among the first to apply the genome-wide association study (GWAS) approach to Alzheimer disease (AD). We present our GWAS results from the German population for genes included in the ‘Top Results’ list on the AlzGene database website. In addition to the apolipoprotein E locus, we identified nominally significant association signals in six of the ten genes investigated, albeit predominantly for SNPs other than those already published as being disease associated. Further, all of the four AD genes previously identified through GWAS also showed nominally significant association signals in our data. The results of our comparative study reinforce the necessity for replication and validation, not only of GWAS but also of candidate gene case–control studies, in different populations. Furthermore, cross-platform comparison of genotyping results can also identify new association signals. Finally, our data confirm that GWAS, regardless of the platform, are valuable for the identification of genetic variants associated with AD.",08f4fd34-03de-4823-8d8c-8d11619420b4,160,67,https://pubmed.ncbi.nlm.nih.gov/19125160
(missing DOI),"Association of CR1, CLU and PICALM with Alzheimer's disease in a cohort of clinically characterized and neuropathologically verified individuals","JJ Corneveaux, AJ Myers, AN Allen…",Human molecular …,2010,"In this study, we assess 34 of the most replicated genetic associations for Alzheimer's disease (AD) using data generated on Affymetrix SNP 6.0 arrays and imputed at over 5.7 million …",e7ccf53c-0dc5-4c29-a3c0-1d992224fd49,0,0,(missing PubMedId)
10.1007/S10048-008-0151-3,Assessment of Alzheimer’s disease case–control associations using family-based methods,"Brit‐Maren M. Schjeide, Matthew B. McQueen, Kristina Mullin, Jason DiVito, Meghan F. Hogan, Michele Parkinson, Basavaraj Hooli, Christoph Lange, Deborah Blacker, Rudolph E. Tanzi, Lars Bertram",Neurogenetics,2009,"The genetics of Alzheimer’s disease (AD) is heterogeneous and remains only ill-defined. We have recently created a freely available and continuously updated online database (AlzGene; http://www.alzgene.org) for which we collect all published genetic association studies in AD and perform systematic meta-analyses on all polymorphisms with sufficient genotype data. In this study, we tested 27 genes (ACE, BDNF, CH25H, CHRNB2, CST3, CTSD, DAPK1, GALP, hCG2039140, IL1B, LMNA, LOC439999, LOC651924, MAPT, MTHFR, MYH13, PCK1, PGBD1, PRNP, PSEN1, SORCS1, SORL1, TF, TFAM, TNK1, GWA_14q32.13, and GWA_7p15.2), all showing significant association with AD risk in the AlzGene meta-analyses, in a large collection of family-based samples comprised of 4,180 subjects from over 1,300 pedigrees. Overall, we observe significant association with risk for AD and polymorphisms in ACE, CHRNB2, TF, and an as yet uncharacterized locus on chromosome 7p15.2 [rs1859849]. For all four loci, the association was observed with the same alleles as in the AlzGene meta-analyses. The convergence of case–control and family-based findings suggests that these loci currently represent the most promising AD gene candidates. Further fine-mapping and functional analyses are warranted to elucidate the potential biochemical mechanisms and epidemiological relevance of these genes.",c184f648-d4ef-4e1a-a598-23bca0806ba0,78,41,https://pubmed.ncbi.nlm.nih.gov/18830724
(missing DOI),Evaluation of the potential excess of statistically significant findings in published genetic association studies: application to Alzheimer's disease,"FK Kavvoura, MB McQueen, MJ Khoury…",American Journal of …,2008,The authors evaluated whether there is an excess of statistically significant results in studies of genetic associations with Alzheimer's disease reflecting either between-study …,389dc0e3-4852-44dc-928f-0d6e82a2f2dc,0,0,(missing PubMedId)
10.1038/S41398-018-0130-X,"Association and cis-mQTL analysis of variants in CHRNA3-A5, CHRNA7, CHRNB2, and CHRNB4 in relation to nicotine dependence in a Chinese Han population.","Qiang Liu, Haijun Han, Maiqiu Wang, Yinghao Yao, Wen Li, Keran Jiang, Yunlong Ma, Rongli Fan, Jiali Chen, Kunkai Su, Zhongli Yang, Wenyan Cui, Wenji Yuan, Xianzhong Jiang, Jingjing Li, Thomas J. Payne, Jundong Wang, Ming D. Li",Translational Psychiatry,2018,"Nicotine dependence (ND) is a worldwide health problem. Numerous genetic studies have demonstrated a significant association of variants in nicotinic acetylcholine receptors (nAChRs) with smoking behaviors. However, most of these studies enrolled only subjects of European or African ancestry. In addition, although an increasing body of evidence implies a causal connection of single-nucleotide polymorphisms (SNPs) and epigenetic regulation of gene expression, few studies of this issue have been reported. In this study, we performed both association and interaction analysis for 67 SNPs in CHRNA3-A5, CHRNA7, CHRNB2, and CHRNB4 with ND in a Chinese Han population (N = 5055). We further analyzed cis-mQTL for the three most significant SNPs and 5580 potential methylation loci within these target gene regions. Our results indicated that the SNPs rs1948 and rs7178270 in CHRNB4 and rs3743075 in CHRNA3 were significantly associated with the Fagerstrom Test for Nicotine Dependence (FTND) score (p = 6.6 × 10−5; p = 2.0 × 10−4, and p = 7.0 × 10−4, respectively). Haplotype-based association analysis revealed that two major haplotypes, T-G and C-A, formed by rs3743075–rs3743074 in CHRNA3, and other two major haplotypes, A-G-C and G-C-C, formed by rs1948–rs7178270–rs17487223 in CHRNB4, were significantly associated with the FTND score (p ≤ 8.0 × 10−4). Further, we found evidence for the presence of significant interaction among variants within CHRNA3/B4/A5, CHRNA4/B2/A5, and CHRNA7 in affecting ND, with corresponding p values of 5.8 × 10−6, 8.0 × 10−5, and 0.012, respectively. Finally, we identified two CpG sites (CpG_2975 and CpG_3007) in CHRNA3 that are significantly associated with three cis-mQTL SNPs (rs1948, rs7178270, rs3743075) in the CHRNA5/A3/B4 cluster (p ≤ 1.9 × 10−6), which formed four significant CpG–SNP pairs in our sample. Together, we revealed at least three novel SNPs in CHRNA3 and CHRNB4 to be significantly associated with the FTND score. Further, we showed that these significant variants contribute to ND via two methylated sites, and we demonstrated significant interaction affecting ND among variants in CHRNA5/A3/B4, CHRNA7, and CHRNA4/B2/A5. In sum, these findings provide robust evidence that SNPs in nAChR genes convey a risk of ND in the Chinese Han population.",4759d29e-be5b-443c-b35a-4784abca9082,19,85,https://pubmed.ncbi.nlm.nih.gov/29666375
(missing DOI),한국인 대규모 코호트 연구를 통한치매 위험 유전인자 규명과 분석,조선， 교대， 학원 - oak.chosun.ac.kr,(missing journal),(missing year),"Dementia is a neurodegenerative disorder that causes cognitive dysfunction and behavioral symptoms. As the aging population in the world increases, the interest in early diagnosis of …",58deb556-6266-4aaa-81f0-f44ba52268f4,0,0,(missing PubMedId)
10.1002/9781444341256.CH9,Genetics of Alzheimer's Disease,"Lars Bertram, Rudolph E. Tanzi",(missing journal),2011,(missing abstract),0b9608bb-f432-41e3-a773-acdf1c0e268f,20,89,(missing PubMedId)
