DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
10.1111/EOS.12813,Maternal genotypes of folate/one-carbon metabolism gene variants and nonsyndromic cleft lip with or without cleft palate risk in Chile.,"Verónica Inostroza, Carlos Salamanca, Andrea S. Recabarren, Roberto Pantoja, Noemí Leiva, Rosa Pardo, José Suazo",European Journal of Oral Sciences,2021,"The aim of this study was to evaluate, in a case-control design, the association between maternal genotypes for variants in 23 genes involved in folate/one-carbon metabolism and nonsyndromic cleft lip with or without cleft palate (NSCL/P) in a Chilean population. After applying several filters to an Illumina array, we extracted 175 single nucleotide polymorphisms (SNPs) from 150 mothers of NSCL/P cases and 150 control women. Association was evaluated using computed odds ratio (OR) with a 95% confidence interval (95% CI) in additive, recessive, and dominant models. After multiple comparison correction, only SNP rs4451422 (A>C), located 237 bp downstream of the gene encoding the human folylpolyglutamate synthetase (FPGS), maintained a significant association with NSCL/P in the offspring (OR 3.03; 95% CI 1.69-5.26). The variant rs4451422 is associated with a decrease in FPGS expression according to database annotation. Our results lead to a new hypothesis that a lower activity of FPGS enzyme reduces intracellular folate levels and increases the risk of an offspring having NSCL/P.",fd036f3e-9e54-44b8-9df8-bbe0be6f7c4f,4,46,https://pubmed.ncbi.nlm.nih.gov/34289180
10.1371/JOURNAL.PGEN.1004214,Genome-Wide Meta-Analysis of Homocysteine and Methionine Metabolism Identifies Five One Carbon Metabolism Loci and a Novel Association of ALDH1L1 with Ischemic Stroke,"Stephen R. Williams, Qiong Yang, Chen Fang, Xuan Liu, Keith L. Keene, Paul F. Jacques, Wei‐Min Chen, Galit Weinstein, Fang‐Chi Hsu, Alexa Beiser, Liewei Wang, Ebony Bookman, Kimberly F. Doheny, Philip A. Wolf, Michelle Zilka, Jacob Selhub, Sarah C. Nelson, Stephanie M. Gogarten, Bradford B. Worrall, Sudha Seshadri, Michèle M. Sale",PLOS Genetics,2014,"Circulating homocysteine levels (tHcy), a product of the folate one carbon metabolism pathway (FOCM) through the demethylation of methionine, are heritable and are associated with an increased risk of common diseases such as stroke, cardiovascular disease (CVD), cancer and dementia. The FOCM is the sole source of de novo methyl group synthesis, impacting many biological and epigenetic pathways. However, the genetic determinants of elevated tHcy (hyperhomocysteinemia), dysregulation of methionine metabolism and the underlying biological processes remain unclear. We conducted independent genome-wide association studies and a meta-analysis of methionine metabolism, characterized by post-methionine load test tHcy, in 2,710 participants from the Framingham Heart Study (FHS) and 2,100 participants from the Vitamin Intervention for Stroke Prevention (VISP) clinical trial, and then examined the association of the identified loci with incident stroke in FHS. Five genes in the FOCM pathway (GNMT [p?=?1.60×10-63], CBS [p?=?3.15×10-26], CPS1 [p?=?9.10×10-13], ALDH1L1 [p?=?7.3×10-13] and PSPH [p?=?1.17×10-16]) were strongly associated with the difference between pre- and post-methionine load test tHcy levels (?POST). Of these, one variant in the ALDH1L1 locus, rs2364368, was associated with incident ischemic stroke. Promoter analyses reveal genetic and epigenetic differences that may explain a direct effect on GNMT transcription and a downstream affect on methionine metabolism. Additionally, a genetic-score consisting of the five significant loci explains 13% of the variance of ?POST in FHS and 6% of the variance in VISP. Association between variants in FOCM genes with ?POST suggest novel mechanisms that lead to differences in methionine metabolism, and possibly the epigenome, impacting disease risk. These data emphasize the importance of a concerted effort to understand regulators of one carbon metabolism as potential therapeutic targets.",29a805eb-4fe6-48ed-8535-e7f491fd8cd3,93,73,https://pubmed.ncbi.nlm.nih.gov/24651765
10.1038/NG.3799,Genome-wide analyses identify common variants associated with macular telangiectasia type 2,"Thomas Scerri, Anna Quaglieri, Carolyn Cai, Jana Zernant, Nori Matsunami, Lisa Baird, Lea Scheppke, Roberto Bonelli, Lawrence A. Yannuzzi, Martin Friedlander, Catherine Egan, Marcus Fruttiger, Mark Leppert, Rando Allikmets, Melanie Bahlo",Nature Genetics,2017,"Idiopathic juxtafoveal retinal telangiectasis type 2 (macular telangiectasia type 2; MacTel) is a rare neurovascular degenerative retinal disease. To identify genetic susceptibility loci for MacTel, we performed a genome-wide association study (GWAS) with 476 cases and 1,733 controls of European ancestry. Genome-wide significant associations (P < 5 × 10-8) were identified at three independent loci (rs73171800 at 5q14.3, P = 7.74 × 10-17; rs715 at 2q34, P = 9.97 × 10-14; rs477992 at 1p12, P = 2.60 × 10-12) and then replicated (P < 0.01) in an independent cohort of 172 cases and 1,134 controls. The 5q14.3 locus is known to associate with variation in retinal vascular diameter, and the 2q34 and 1p12 loci have been implicated in the glycine/serine metabolic pathway. We subsequently found significant differences in blood serum levels of glycine (P = 4.04 × 10-6) and serine (P = 2.48 × 10-4) between MacTel cases and controls.",3aaba73e-749c-4aa8-a653-5acb5ce351ca,145,118,https://pubmed.ncbi.nlm.nih.gov/28250457
(missing DOI),Genome-Wide Meta-Analysis of Homocysteine and Methionine Metabolism Identifies Five One,"SR Williams, Q Yang, F Chen, X Liu, KL Keene - 2014 - academia.edu",(missing journal),(missing year),… It is important to note that the VISP population consists of exclusively ischemic stroke patients examined for recurrent stroke over a 2 year period; rs10934753 was not associated with …,176837f0-9f35-4350-ae28-b06f0d0648b6,0,0,(missing PubMedId)
10.46234/CCDCW2024.034,"Genetic Insights into Glycine’s Protective Role Against CAD — European and East Asia, 2015 and 2020","Jiaying Yu, Zhuolin Zhu, Ting Wang, Yuanhao Wei, Lianjie Huang, Qianru Zhang, Yuting Zhang, Yiran Wang, Guiyou Liu, Xiang Shu, Rennan Feng",China CDC Weekly,2024,"Introduction The purpose of this study is to examine the potential causal relationship between levels of circulating glycine and coronary artery disease (CAD) using a two-step Mendelian randomization (MR) analysis. Methods We analyzed data from genome-wide association studies (GWAS) conducted on European and East Asian populations. To assess the causal effects of circulating glycine levels on the risk of CAD. We used the inverse-variance weighting (IVW), weighted median (WM), MR-Egger, and Mendelian Randomization Pleiotropy RESidual Sum and Outlier (MR-PRESSO) methods. Furthermore, we conducted mediation analysis to investigate the contribution of blood pressure and other cardiovascular disease-related traits. Results The two-step Mendelian randomization analysis revealed that higher levels of glycine in the blood were associated with a reduced risk of CAD in Europeans [odds ratio ( OR)=0.84, 95% confidence interval ( CI): 0.72, −0.98; P=0.029] and East Asians: ( OR=0.76, 95% CI: 0.66, −0.89; P=3.57×10 −4). Sensitivity analysis confirmed the robustness of these findings. Additionally, our results suggest that about 6.06% of the observed causal effect is mediated through genetically predicted systolic blood pressure (SBP) in the European population. Discussion Our results contribute to the current knowledge regarding the involvement of glycine in the progression of CAD, and provide valuable methodological insights for the prevention and treatment of this condition.",10ccea4b-23be-42b1-ba14-e8b6fc6a6645,1,17,https://pubmed.ncbi.nlm.nih.gov/38495593
10.1002/9781119101277.CH2,Genetic or nutritional disturbances in folate‐related pathways and epigenetic interactions,"Daniel Leclerc, Rima Rozen",(missing journal),2017,(missing abstract),ca44a218-2d87-41dd-be42-ff7ae39e39f9,0,157,(missing PubMedId)
10.1186/S13073-021-00848-4,Genetic disruption of serine biosynthesis is a key driver of macular telangiectasia type 2 aetiology and progression.,"Roberto Bonelli, Brendan R. E. Ansell, Luca A. Lotta, Thomas Scerri, Traci E. Clemons, Irene Leung, Tunde Peto, Alan C. Bird, Ferenc B. Sallo, Claudia Langenberg, Melanie Bahlo",bioRxiv,2021,"Macular telangiectasia type 2 (MacTel) is a rare, heritable and largely untreatable retinal disorder, often comorbid with diabetes. Genetic risk loci subtend retinal vascular calibre and glycine/serine/threonine metabolism genes. Serine deficiency may contribute to MacTel via neurotoxic deoxysphingolipid production; however, an independent vascular contribution is also suspected. Here, we use statistical genetics to dissect the causal mechanisms underpinning this complex disease. We integrated genetic markers for MacTel, vascular and metabolic traits, and applied Mendelian randomisation and conditional and interaction genome-wide association analyses to discover the causal contributors to both disease and spatial retinal imaging sub-phenotypes. Genetically induced serine deficiency is the primary causal metabolic driver of disease occurrence and progression, with a lesser, but significant, causal contribution of type 2 diabetes genetic risk. Conversely, glycine, threonine and retinal vascular traits are unlikely to be causal for MacTel. Conditional regression analysis identified three novel disease loci independent of endogenous serine biosynthetic capacity. By aggregating spatial retinal phenotypes into endophenotypes, we demonstrate that SNPs constituting independent risk loci act via related endophenotypes. Follow-up studies after GWAS integrating publicly available data with deep phenotyping are still rare. Here, we describe such analysis, where we integrated retinal imaging data with MacTel and other traits genomics data to identify biochemical mechanisms likely causing this disorder. Our findings will aid in early diagnosis and accurate prognosis of MacTel and improve prospects for effective therapeutic intervention. Our integrative genetics approach also serves as a useful template for post-GWAS analyses in other disorders.",1a7bed12-6e92-45ed-8c85-8d6098ad8c2e,38,56,https://pubmed.ncbi.nlm.nih.gov/33750426
(missing DOI),Analysis of candidate genes for macular telangiectasia type 2,"Nancy L. Parmalee, Carl Schubert, Joanna E. Merriam, Kaija Allikmets, Alan C. Bird, Mark Gillies, Tunde Peto, Maria Figueroa, Martin Friedlander, Marcus Fruttiger, John Greenwood, Stephen E. Moss, Lois E. H. Smith, Carmel Toomes, Chris F. Inglehearn, Rando Allikmets",Molecular Vision,2010,"Purpose To find the gene(s) responsible for macular telangiectasia type 2 (MacTel) by a candidate-gene screening approach. Methods Candidate genes were selected based on the following criteria: those known to cause or be associated with diseases with phenotypes similar to MacTel, genes with known function in the retinal vasculature or macular pigment transport, genes that emerged from expression microarray data from mouse models designed to mimic MacTel phenotype characteristics, and genes expressed in the retina that are also related to diabetes or hypertension, which have increased prevalence in MacTel patients. Probands from eight families with at least two affected individuals were screened by direct sequencing of 27 candidate genes. Identified nonsynonymous variants were analyzed to determine whether they co-segregate with the disease in families. Allele frequencies were determined by TaqMan analysis of the large MacTel and control cohorts. Results We identified 23 nonsynonymous variants in 27 candidate genes in at least one proband. Of these, eight were known single nucleotide polymorphisms (SNPs) with allele frequencies of >0.05; these variants were excluded from further analyses. Three previously unidentified missense variants, three missense variants with reported disease association, and five rare variants were analyzed for segregation and/or allele frequencies. No variant fulfilled the criteria of being causal for MacTel. A missense mutation, p.Pro33Ser in frizzled homolog (Drosophila) 4 (FZD4), previously suggested as a disease-causing variant in familial exudative vitreoretinopathy, was determined to be a rare benign polymorphism. Conclusions We have ruled out the exons and flanking intronic regions in 27 candidate genes as harboring causal mutations for MacTel.",6e835a0b-6ef3-459f-8adc-ecf15fbc6821,32,69,https://pubmed.ncbi.nlm.nih.gov/21179236
(missing DOI),Gene-diet interactions in relation to circulating homocysteine concentrations,J.P. Van Schalkwyk,(missing journal),2018,(missing abstract),09d0a08d-81f1-4667-aace-2fbe5f9ba9ea,0,41,(missing PubMedId)
(missing DOI),Nutrigenomics and proteomics in health and disease: towards a systems-level understanding of gene-diet interactions,"M Kussmann, PJ Stover - 2017 - books.google.com",(missing journal),(missing year),"Now in a revised second edition, Nutrigenomics and Proteomics in Health and Disease brings together the very latest science based upon nutrigenomics and proteomics in food and …",5c6cb72d-67b1-42ec-b46b-f7b09f9637b9,0,0,(missing PubMedId)
